1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,1
52,0
53,1
54,1
55,1
56,1
57,3
58,0
59,1
60,1
61,3
62,2
63,0
64,2
65,1
66,3
67,3
68,1
69,6
70,1
71,3
72,1
73,1
74,1
75,1
76,1
77,5
78,2
79,3
80,3
81,3
82,4
83,2
84,4
85,3
86,2
87,4
88,1
89,0
90,5
91,4
92,4
93,5
94,2
95,5
96,2
97,11
98,5
99,3
100,4
101,3
102,1
103,3
104,5
105,3
106,1
107,3
108,8
109,3
110,6
111,5
112,2
113,4
114,3
115,3
116,7
117,3
118,4
119,2
120,2
121,1
122,2
123,2
124,2
125,3
126,4
127,2
128,1
129,1
130,3
131,3
132,1
133,4
134,1
135,3
136,1
137,1
138,3
139,2
140,4
141,3
142,1
143,4
144,5
145,3
146,2
147,1
148,2
149,4
150,1
151,1
152,3
153,2
154,1
155,3
156,1
157,3
158,4
159,2
160,3
161,1
162,3
163,3
164,1
165,2
166,2
167,2
168,1
169,2
170,1
171,5
172,1
173,2
174,2
175,1
176,2
177,2
178,1
179,1
180,4
181,1
182,2
183,1
184,2
185,1
186,1
187,0
188,1
189,3
190,1
191,0
192,1
193,2
194,2
195,0
196,0
197,1
198,1
199,0
200,1
201,1
202,1
203,1
204,1
205,2
206,1
207,3
208,1
209,1
210,2
211,3
212,1
213,2
214,2
215,2
216,0
217,1
218,1
219,0
220,3
221,4
222,2
223,1
224,1
225,1
226,2
227,1
228,1
229,1
230,2
231,2
232,1
233,5
234,2
235,2
236,2
237,2
238,2
239,0
240,1
241,1
242,2
243,2
244,3
245,2
246,4
247,1
248,1
249,2
250,1
251,3
252,1
253,2
254,1
255,5
256,3
257,2
258,1
259,1
260,3
261,2
262,2
263,2
264,2
265,2
266,2
267,1
268,1
269,2
270,1
271,2
272,2
273,1
274,2
275,1
276,3
277,3
278,2
279,2
280,1
281,2
